Date,EA,ATVI,UBSFY,NTDOY,^GSPC
2016-01-12,,63.86160659790039,3.059443473815918,5.230000019073486,1938.6800537109375
2016-01-13,,61.6816520690918,3.1542487144470215,5.28000020980835,1890.280029296875
2016-01-14,,62.7521858215332,3.1325223445892334,5.300000190734863,1921.8399658203125
2016-01-15,,64.28984069824219,3.0673439502716064,5.300000190734863,1880.3299560546875
2016-01-19,,65.56472778320312,3.361635208129883,5.260000228881836,1881.3299560546875
2016-01-20,,65.05864715576172,3.1226468086242676,5.150000095367432,1859.3299560546875
2016-01-21,,65.23384857177734,3.1720244884490967,5.090000152587891,1868.989990234375
2016-01-22,,67.50140380859375,3.3655853271484375,5.25,1906.9000244140625
2016-01-25,,68.04640197753906,3.2747302055358887,5.46999979019165,1877.0799560546875
2016-01-26,,68.9320068359375,3.3557097911834717,5.570000171661377,1903.6300048828125
2016-01-27,,67.62792205810547,3.270780086517334,5.460000038146973,1882.949951171875
2016-01-28,,67.91989135742188,3.2530040740966797,5.420000076293945,1893.3599853515625
2016-01-29,,62.8203010559082,3.470266103744507,5.449999809265137,1940.239990234375
2016-02-01,,62.47966384887695,3.515693426132202,5.449999809265137,1939.3800048828125
2016-02-02,,59.03452682495117,3.618399143218994,5.389999866485596,1903.030029296875
2016-02-03,,58.01267623901367,3.486067056655884,5.440000057220459,1912.530029296875
2016-02-04,,57.156246185302734,3.5769219398498535,5.28000020980835,1915.449951171875
2016-02-05,,54.0128059387207,3.5275442600250244,5.079999923706055,1880.050048828125
2016-02-08,,54.81083297729492,3.572971820831299,4.739999771118164,1853.43994140625
2016-02-09,,56.689125061035156,3.3971872329711914,4.78000020980835,1852.2099609375
2016-02-10,,57.39956283569336,3.3063321113586426,4.860000133514404,1851.8599853515625
2016-02-11,,56.630714416503906,3.2786803245544434,4.53000020980835,1829.0799560546875
2016-02-12,,57.66231918334961,3.2569544315338135,4.199999809265137,1864.780029296875
2016-02-16,,57.76936721801758,3.411012887954712,4.340000152587891,1895.5799560546875
2016-02-17,,58.23650360107422,3.4268136024475098,4.429999828338623,1926.8199462890625
2016-02-18,,56.78643035888672,3.5275442600250244,4.960000038146973,1917.8299560546875
2016-02-19,,57.97373580932617,3.4939675331115723,5.159999847412109,1917.780029296875
2016-02-22,,61.5745964050293,3.6322250366210938,5.170000076293945,1945.5
2016-02-23,,59.871490478515625,3.563096284866333,5.53000020980835,1921.27001953125
2016-02-24,,61.50647735595703,3.557170867919922,5.53000020980835,1929.800048828125
2016-02-25,,62.94682312011719,3.5650711059570312,5.679999828338623,1951.699951171875
2016-02-26,,62.72297286987305,3.2944815158843994,5.909999847412109,1948.050048828125
2016-02-29,,62.51860046386719,3.4347143173217773,5.71999979019165,1932.22998046875
2016-03-01,,63.72538375854492,3.416938066482544,6.070000171661377,1978.3499755859375
2016-03-02,,64.31900787353516,3.460390567779541,5.900000095367432,1986.449951171875
2016-03-03,,63.063602447509766,3.569021463394165,5.880000114440918,1993.4000244140625
2016-03-04,,62.70351028442383,3.594698190689087,5.900000095367432,1999.989990234375
2016-03-07,,61.88601303100586,3.4129879474639893,5.71999979019165,2001.760009765625
2016-03-08,,61.27289581298828,3.4347143173217773,5.71999979019165,1979.260009765625
2016-03-09,,62.207176208496094,3.4623656272888184,5.800000190734863,1989.260009765625
2016-03-10,,61.798431396484375,3.470266103744507,5.900000095367432,1989.5699462890625
2016-03-11,,62.74245071411133,3.5295190811157227,5.960000038146973,2022.18994140625
2016-03-14,,63.053863525390625,3.45446515083313,5.880000114440918,2019.6400146484375
2016-03-15,,63.95895004272461,3.4366893768310547,6.03000020980835,2015.9300537109375
2016-03-16,,64.23143005371094,3.45446515083313,6.010000228881836,2027.219970703125
2016-03-17,,62.93708038330078,3.450515031814575,5.949999809265137,2040.5899658203125
